    Oct 1982	  40.2500    	  40.7500    	  41.2500    	  41.7500    	  42.2500    	  42.7500    	  43.2500    
 -95.7500    	  426.442    	  420.490    	  422.127    	  444.565    	  453.271    	  420.475    	  442.596    
 -95.2500    	  453.967    	  464.734    	  450.690    	  443.573    	  484.359    	  497.402    	  482.120    
 -94.7500    	  502.281    	  508.947    	  473.416    	  448.748    	  460.147    	  469.987    	  494.845    
 -94.2500    	  502.108    	  510.197    	  474.582    	  446.462    	  445.811    	  440.046    	  453.824    
 -93.7500    	  522.117    	  523.037    	  497.842    	  448.479    	  443.702    	  443.379    	  437.574    
 -93.2500    	  538.819    	  542.276    	  526.326    	  461.432    	  448.244    	  439.629    	  460.065    
 -92.7500    	  542.411    	  528.562    	  514.352    	  463.919    	  430.364    	  425.325    	  454.258    
 -92.2500    	  495.259    	  484.206    	  479.064    	  431.694    	  417.351    	  423.791    	  446.025    
 -91.7500    	  429.283    	  456.548    	  451.514    	  450.104    	  438.298    	  433.752    	  428.735    
 -91.2500    	  423.918    	  451.446    	  450.024    	  449.960    	  438.249    	  404.238    	  394.371    
    Nov 1982	  40.2500    	  40.7500    	  41.2500    	  41.7500    	  42.2500    	  42.7500    	  43.2500    
 -95.7500    	  404.872    	  399.471    	  417.506    	  452.054    	  463.291    	  446.589    	  481.237    
 -95.2500    	  439.403    	  448.611    	  448.826    	  451.085    	  492.437    	  508.174    	  503.665    
 -94.7500    	  498.699    	  504.784    	  479.054    	  457.500    	  475.245    	  485.647    	  507.467    
 -94.2500    	  503.559    	  511.977    	  482.202    	  459.919    	  463.480    	  459.257    	  471.639    
 -93.7500    	  522.532    	  524.537    	  501.346    	  465.428    	  467.642    	  467.882    	  460.286    
 -93.2500    	  533.327    	  533.742    	  522.744    	  478.776    	  475.387    	  470.369    	  487.151    
 -92.7500    	  528.677    	  513.120    	  511.348    	  490.222    	  464.976    	  462.382    	  484.984    
 -92.2500    	  487.411    	  476.690    	  479.987    	  457.223    	  446.684    	  454.891    	  476.737    
 -91.7500    	  436.231    	  458.358    	  454.609    	  467.869    	  464.674    	  463.475    	  459.635    
 -91.2500    	  434.358    	  458.300    	  456.334    	  467.873    	  466.620    	  441.090    	  426.065    
    Dec 1982	  40.2500    	  40.7500    	  41.2500    	  41.7500    	  42.2500    	  42.7500    	  43.2500    
 -95.7500    	  408.813    	  401.814    	  423.945    	  461.933    	  473.189    	  460.840    	  500.755    
 -95.2500    	  469.264    	  464.337    	  460.416    	  464.402    	  500.108    	  517.456    	  520.492    
 -94.7500    	  529.310    	  526.348    	  500.929    	  480.084    	  491.277    	  501.760    	  525.604    
 -94.2500    	  538.241    	  540.727    	  513.559    	  492.244    	  486.868    	  480.148    	  495.538    
 -93.7500    	  556.067    	  556.734    	  529.748    	  496.057    	  491.607    	  490.801    	  486.443    
 -93.2500    	  557.786    	  560.196    	  543.173    	  506.861    	  501.124    	  500.199    	  516.181    
 -92.7500    	  546.316    	  535.704    	  528.920    	  517.622    	  503.276    	  500.771    	  518.427    
 -92.2500    	  513.906    	  508.047    	  507.817    	  492.067    	  487.846    	  499.686    	  513.465    
 -91.7500    	  487.299    	  506.588    	  496.252    	  505.663    	  506.985    	  509.223    	  500.056    
 -91.2500    	  500.864    	  509.726    	  499.968    	  513.558    	  514.369    	  486.942    	  462.843    
    Jan 1983	  40.2500    	  40.7500    	  41.2500    	  41.7500    	  42.2500    	  42.7500    	  43.2500    
 -95.7500    	  410.475    	  396.374    	  416.798    	  457.523    	  467.469    	  453.098    	  487.205    
 -95.2500    	  484.483    	  464.230    	  455.242    	  461.394    	  490.646    	  505.394    	  507.949    
 -94.7500    	  544.212    	  531.644    	  501.695    	  482.854    	  485.743    	  491.912    	  514.152    
 -94.2500    	  554.624    	  550.990    	  522.515    	  499.943    	  486.043    	  475.930    	  488.934    
 -93.7500    	  564.985    	  567.337    	  537.059    	  501.984    	  490.513    	  486.353    	  481.980    
 -93.2500    	  557.904    	  563.194    	  541.706    	  508.774    	  501.181    	  501.045    	  512.686    
 -92.7500    	  544.663    	  535.210    	  519.477    	  508.720    	  502.778    	  502.470    	  516.562    
 -92.2500    	  517.921    	  513.482    	  505.429    	  487.924    	  487.065    	  503.779    	  513.668    
 -91.7500    	  503.129    	  518.849    	  504.482    	  504.468    	  504.187    	  510.288    	  499.044    
 -91.2500    	  522.511    	  517.099    	  505.857    	  518.630    	  513.172    	  482.082    	  457.506    
    Feb 1983	  40.2500    	  40.7500    	  41.2500    	  41.7500    	  42.2500    	  42.7500    	  43.2500    
 -95.7500    	  395.568    	  379.809    	  399.068    	  441.827    	  447.723    	  430.129    	  456.499    
 -95.2500    	  458.928    	  439.012    	  432.034    	  442.991    	  470.556    	  479.626    	  474.970    
 -94.7500    	  512.346    	  497.054    	  474.101    	  463.561    	  466.746    	  468.481    	  481.616    
 -94.2500    	  519.293    	  515.602    	  496.306    	  479.022    	  469.662    	  457.450    	  462.675    
 -93.7500    	  527.473    	  534.053    	  512.279    	  483.419    	  473.168    	  468.561    	  460.290    
 -93.2500    	  523.205    	  530.561    	  515.332    	  488.356    	  481.166    	  484.857    	  490.597    
 -92.7500    	  512.222    	  506.551    	  492.108    	  485.245    	  481.571    	  485.098    	  495.717    
 -92.2500    	  487.639    	  487.907    	  479.266    	  465.085    	  468.451    	  484.872    	  495.018    
 -91.7500    	  478.608    	  496.445    	  483.180    	  482.959    	  482.534    	  492.195    	  484.687    
 -91.2500    	  499.014    	  493.800    	  486.557    	  499.033    	  493.833    	  465.436    	  448.739    
    Mar 1983	  40.2500    	  40.7500    	  41.2500    	  41.7500    	  42.2500    	  42.7500    	  43.2500    
 -95.7500    	  409.878    	  403.933    	  423.298    	  465.773    	  473.684    	  455.833    	  466.357    
 -95.2500    	  447.497    	  440.173    	  447.772    	  462.702    	  493.350    	  499.531    	  479.220    
 -94.7500    	  497.436    	  486.677    	  480.098    	  482.446    	  487.471    	  484.362    	  483.819    
 -94.2500    	  509.159    	  498.712    	  493.387    	  493.250    	  486.629    	  469.145    	  473.754    
 -93.7500    	  515.478    	  517.554    	  508.045    	  493.628    	  486.664    	  476.263    	  467.508    
 -93.2500    	  510.555    	  514.186    	  510.246    	  491.319    	  485.720    	  493.495    	  493.023    
 -92.7500    	  502.622    	  496.212    	  484.312    	  484.705    	  486.872    	  494.166    	  494.248    
 -92.2500    	  481.910    	  479.607    	  468.302    	  459.814    	  477.010    	  492.230    	  496.043    
 -91.7500    	  478.025    	  493.529    	  477.501    	  475.463    	  478.749    	  491.963    	  485.748    
 -91.2500    	  495.209    	  488.185    	  483.609    	  490.823    	  486.489    	  460.086    	  448.670    
    Apr 1983	  40.2500    	  40.7500    	  41.2500    	  41.7500    	  42.2500    	  42.7500    	  43.2500    
 -95.7500    	  431.038    	  423.259    	  442.970    	  488.966    	  503.665    	  488.401    	  486.329    
 -95.2500    	  449.938    	  441.305    	  461.195    	  481.189    	  517.942    	  525.661    	  490.550    
 -94.7500    	  500.086    	  482.266    	  485.499    	  497.374    	  505.685    	  501.404    	  495.707    
 -94.2500    	  519.695    	  492.385    	  499.558    	  511.402    	  502.123    	  479.948    	  490.356    
 -93.7500    	  525.692    	  513.109    	  514.151    	  513.279    	  504.941    	  486.129    	  480.597    
 -93.2500    	  528.782    	  515.443    	  516.527    	  504.122    	  498.622    	  508.136    	  500.321    
 -92.7500    	  529.780    	  509.671    	  494.581    	  497.981    	  501.237    	  509.466    	  500.831    
 -92.2500    	  513.132    	  496.700    	  475.293    	  474.154    	  492.743    	  504.795    	  505.711    
 -91.7500    	  518.000    	  516.889    	  488.576    	  480.219    	  484.624    	  498.631    	  491.424    
 -91.2500    	  529.914    	  513.258    	  494.083    	  488.147    	  482.919    	  458.763    	  448.326    
    May 1983	  40.2500    	  40.7500    	  41.2500    	  41.7500    	  42.2500    	  42.7500    	  43.2500    
 -95.7500    	  437.819    	  426.271    	  447.843    	  483.108    	  505.914    	  493.895    	  481.231    
 -95.2500    	  454.302    	  443.745    	  465.239    	  477.119    	  516.404    	  522.240    	  476.466    
 -94.7500    	  503.594    	  477.441    	  485.618    	  498.109    	  501.040    	  500.767    	  485.208    
 -94.2500    	  528.845    	  494.712    	  506.596    	  518.903    	  505.453    	  481.721    	  484.369    
 -93.7500    	  521.262    	  507.983    	  511.612    	  520.671    	  520.067    	  494.444    	  482.272    
 -93.2500    	  533.387    	  507.681    	  510.857    	  512.847    	  529.404    	  535.132    	  509.791    
 -92.7500    	  531.634    	  504.897    	  493.200    	  506.778    	  531.727    	  546.833    	  533.841    
 -92.2500    	  518.001    	  495.890    	  475.267    	  488.909    	  511.402    	  532.543    	  551.015    
 -91.7500    	  525.645    	  524.491    	  490.959    	  490.498    	  506.399    	  528.020    	  528.083    
 -91.2500    	  538.161    	  525.204    	  490.740    	  486.853    	  491.574    	  478.663    	  473.984    
    Jun 1983	  40.2500    	  40.7500    	  41.2500    	  41.7500    	  42.2500    	  42.7500    	  43.2500    
 -95.7500    	  446.871    	  454.025    	  470.799    	  482.180    	  524.508    	  528.330    	  511.863    
 -95.2500    	  456.183    	  474.024    	  481.184    	  475.952    	  540.310    	  560.244    	  499.386    
 -94.7500    	  487.574    	  486.372    	  494.409    	  502.986    	  529.368    	  540.418    	  497.500    
 -94.2500    	  498.609    	  495.397    	  505.245    	  523.352    	  516.671    	  500.861    	  492.754    
 -93.7500    	  481.052    	  482.644    	  487.510    	  521.551    	  522.795    	  506.455    	  506.729    
 -93.2500    	  492.655    	  472.429    	  482.321    	  502.905    	  533.453    	  537.456    	  515.872    
 -92.7500    	  478.797    	  464.819    	  456.600    	  481.683    	  526.805    	  545.612    	  538.435    
 -92.2500    	  450.239    	  444.763    	  431.489    	  471.780    	  509.734    	  537.547    	  559.787    
 -91.7500    	  450.884    	  469.119    	  445.986    	  463.269    	  492.104    	  530.015    	  542.931    
 -91.2500    	  468.142    	  476.501    	  445.993    	  452.490    	  463.604    	  469.125    	  476.823    
    Jul 1983	  40.2500    	  40.7500    	  41.2500    	  41.7500    	  42.2500    	  42.7500    	  43.2500    
 -95.7500    	  376.686    	  415.167    	  418.671    	  432.631    	  488.842    	  504.894    	  495.871    
 -95.2500    	  398.058    	  433.018    	  431.445    	  423.840    	  504.345    	  541.260    	  490.765    
 -94.7500    	  421.418    	  429.298    	  440.950    	  458.328    	  501.056    	  517.985    	  474.364    
 -94.2500    	  410.573    	  422.847    	  444.435    	  471.217    	  482.116    	  478.688    	  457.503    
 -93.7500    	  393.651    	  391.737    	  418.534    	  484.037    	  493.230    	  481.051    	  474.908    
 -93.2500    	  410.084    	  382.134    	  408.080    	  469.952    	  507.110    	  497.185    	  466.482    
 -92.7500    	  402.532    	  386.792    	  387.457    	  440.005    	  494.568    	  497.640    	  479.601    
 -92.2500    	  376.246    	  367.243    	  359.546    	  433.400    	  478.763    	  492.947    	  501.052    
 -91.7500    	  364.676    	  384.479    	  371.054    	  404.071    	  437.508    	  486.295    	  503.289    
 -91.2500    	  377.258    	  390.234    	  381.028    	  396.220    	  404.769    	  427.153    	  445.352    
    Aug 1983	  40.2500    	  40.7500    	  41.2500    	  41.7500    	  42.2500    	  42.7500    	  43.2500    
 -95.7500    	  317.297    	  348.091    	  342.537    	  348.642    	  401.938    	  423.169    	  415.805    
 -95.2500    	  322.673    	  350.069    	  351.946    	  348.819    	  429.145    	  468.802    	  421.233    
 -94.7500    	  346.521    	  343.000    	  357.374    	  392.000    	  432.835    	  444.456    	  402.126    
 -94.2500    	  331.991    	  329.766    	  358.046    	  403.894    	  437.613    	  426.800    	  385.383    
 -93.7500    	  327.425    	  320.355    	  348.476    	  428.075    	  454.272    	  432.041    	  400.520    
 -93.2500    	  363.182    	  334.824    	  354.968    	  436.762    	  465.303    	  444.800    	  413.775    
 -92.7500    	  356.583    	  339.976    	  345.311    	  407.362    	  447.637    	  437.842    	  425.671    
 -92.2500    	  330.121    	  319.833    	  310.671    	  383.459    	  422.043    	  426.892    	  451.953    
 -91.7500    	  313.101    	  337.410    	  316.181    	  350.382    	  379.450    	  421.228    	  469.767    
 -91.2500    	  321.622    	  338.536    	  334.194    	  347.574    	  346.718    	  378.150    	  437.568    
    Sep 1983	  40.2500    	  40.7500    	  41.2500    	  41.7500    	  42.2500    	  42.7500    	  43.2500    
 -95.7500    	  288.605    	  314.353    	  311.354    	  327.820    	  367.076    	  386.589    	  376.512    
 -95.2500    	  290.707    	  310.672    	  314.735    	  325.090    	  403.885    	  454.868    	  396.013    
